query_no,query,cardinality_predict,cardinality_true,latency_ms,generated_spn_calls,latency_generated_code
0,SELECT COUNT(*) FROM cast_info ci WHERE ci.person_id=172968;,1.0,838,1.4620000001741573,0,0.0
140,SELECT COUNT(*) FROM cast_info ci WHERE ci.person_id<969025 AND ci.role_id>3;,1983841.0511595488,1997146,1.971199999388773,0,0.0
141,SELECT COUNT(*) FROM cast_info ci WHERE ci.person_id<57549 AND ci.role_id=1;,373763.395628537,387979,1.7275999998673797,0,0.0
142,"SELECT COUNT(*) FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mi.info_type_id<2 AND mk.keyword_id<96739;",4300367.578764319,4479478,2.025199995841831,0,0.0
143,"SELECT COUNT(*) FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.production_year<2006 AND ci.role_id=6 AND mk.keyword_id=13940;",71.6876034031523,45,18.086999996739905,0,0.0
144,SELECT COUNT(*) FROM movie_companies mc WHERE mc.company_id>27699 AND mc.company_type_id=2;,478014.4194588984,744010,2.6881000012508593,0,0.0
145,SELECT COUNT(*) FROM movie_keyword mk WHERE mk.keyword_id=8629;,28.896139092028314,42,2.1898999984841794,0,0.0
146,SELECT COUNT(*) FROM movie_companies mc WHERE mc.company_id>99727;,166362.52880820184,258248,2.1392999988165684,0,0.0
147,"SELECT COUNT(*) FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND mk.keyword_id=71485;",144.4806954598217,210,1.7778999972506426,0,0.0
148,"SELECT COUNT(*) FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.kind_id=2 AND mi.info_type_id>6;",393845.69753373845,393813,3.6802000031457283,0,0.0
149,SELECT COUNT(*) FROM cast_info ci WHERE ci.person_id>1881200;,17269886.25084003,17363671,1.1644999976851977,0,0.0
150,"SELECT COUNT(*) FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND mi_idx.info_type_id=100 AND mk.keyword_id<117;",63845.75474495809,85618,5.821399994601961,0,0.0
151,SELECT COUNT(*) FROM cast_info ci WHERE ci.person_id>791670;,27901832.67967744,28150437,1.1611000008997507,0,0.0
152,SELECT COUNT(*) FROM movie_keyword mk WHERE mk.keyword_id<31065;,2703224.512783437,3932302,1.7468000005465,0,0.0
153,SELECT COUNT(*) FROM movie_keyword mk WHERE mk.keyword_id>6854;,1329077.5623083955,1935005,1.6606999997748062,0,0.0
154,"SELECT COUNT(*) FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.kind_id<7 AND t.production_year>1959;",12860090.647864774,12761011,3.7818000055267476,0,0.0
155,SELECT COUNT(*) FROM cast_info ci WHERE ci.person_id>1747522 AND ci.role_id<4;,9858482.790026974,10031889,1.8012000000453554,0,0.0
156,"SELECT COUNT(*) FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.kind_id<4 AND mi.info_type_id<4;",2510535.7231978797,2697169,3.3327000055578537,0,0.0
157,SELECT COUNT(*) FROM cast_info ci WHERE ci.person_id<1341245 AND ci.role_id<3;,9785820.303609092,9847312,1.5411999993375503,0,0.0
158,"SELECT COUNT(*) FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id<4 AND t.production_year=2005;",83132.5726143518,106824,5.634099994495045,0,0.0
159,SELECT COUNT(*) FROM cast_info ci WHERE ci.person_id<286848;,2931975.334576801,2945450,1.1852999959955923,0,0.0
160,"SELECT COUNT(*) FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND t.kind_id<7 AND ci.person_id>1366207;",32463725.528966602,35390077,18.37389999855077,0,0.0
161,"SELECT COUNT(*) FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND t.kind_id>1 AND mc.company_id>68 AND mc.company_type_id=1 AND ci.person_id<1673909;",4577287.376365419,5291581,22.097400003985967,0,0.0
162,"SELECT COUNT(*) FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.production_year=2004 AND mi.info_type_id>98;",37895.61583564109,74146,3.9179000013973564,0,0.0
163,SELECT COUNT(*) FROM cast_info ci WHERE ci.person_id>1326433;,22574265.68181422,22791697,1.2686000045505352,0,0.0
164,"SELECT COUNT(*) FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.kind_id<7 AND t.production_year<1994 AND mc.company_type_id<2;",277739.0552422578,459573,5.553100003453437,0,0.0
165,"SELECT COUNT(*) FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.production_year<2011 AND mc.company_id=846 AND mc.company_type_id<2;",3990.2851430362584,5674,5.390699996496551,0,0.0
166,"SELECT COUNT(*) FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND mi.info_type_id=108;",1833625.4464767592,2088756,6.970900001761038,0,0.0
167,"SELECT COUNT(*) FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND mi_idx.info_type_id<100 AND mk.keyword_id<56903;",2336017.6170324874,3246200,5.855900002643466,0,0.0
168,"SELECT COUNT(*) FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.production_year<2010 AND mi.info_type_id>6 AND mk.keyword_id=20330;",18906.044327837986,12632,4.950599999574479,0,0.0
169,"SELECT COUNT(*) FROM title t,cast_info ci WHERE t.id=ci.movie_id AND ci.person_id<1822571 AND ci.role_id>10;",72633.03891056325,72446,1.8538999938755296,0,0.0
170,"SELECT COUNT(*) FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.production_year>1913 AND ci.person_id<364441 AND mk.keyword_id<2276;",5344806.688199457,7813854,18.139400002837647,0,0.0
171,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND t.production_year=2010 AND mc.company_id=76905 AND mi.info_type_id<4;",11.548696529472894,14,17.636500000662636,0,0.0
172,"SELECT COUNT(*) FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.kind_id=1 AND t.production_year=2012 AND mc.company_type_id>1;",19166.573966036867,27192,5.946299999777693,0,0.0
173,"SELECT COUNT(*) FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.production_year=2011 AND mi.info_type_id=8 AND mi_idx.info_type_id<100;",16260.023788546503,17561,6.495400004496332,0,0.0
174,"SELECT COUNT(*) FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.production_year>2007 AND mk.keyword_id<38085;",1225099.7095561523,1543595,5.3879999977652915,0,0.0
175,"SELECT COUNT(*) FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.production_year=1958 AND ci.role_id=1;",288390.8852831082,278473,12.857599998824298,0,0.0
176,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.production_year>1914 AND mi_idx.info_type_id=99;",508577.1025424669,1345620,23.479600000428036,0,0.0
177,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.kind_id<7 AND t.production_year>1940 AND mk.keyword_id=36078;",717.1588947167862,1143,31.60129999741912,0,0.0
178,"SELECT COUNT(*) FROM title t,movie_info mi WHERE t.id=mi.movie_id AND mi.info_type_id<12;",8698705.521417685,8770496,1.3677000024472363,0,0.0
179,"SELECT COUNT(*) FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND mk.keyword_id<34121;",2739492.6073604077,3985017,2.4014000009628944,0,0.0
180,"SELECT COUNT(*) FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND mc.company_id<171 AND mc.company_type_id=2;",73584.54849015336,77964,2.790300000924617,0,0.0
181,SELECT COUNT(*) FROM movie_keyword mk WHERE mk.keyword_id>16691;,727177.532279573,1056939,1.731899996229913,0,0.0
182,"SELECT COUNT(*) FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND t.production_year=2012 AND ci.person_id<3297942;",1350165.7606617154,740622,23.034600002574734,0,0.0
183,SELECT COUNT(*) FROM movie_companies mc WHERE mc.company_id>207995;,19106.87635313383,29660,2.2037000017007813,0,0.0
184,SELECT COUNT(*) FROM movie_keyword mk WHERE mk.keyword_id=78435;,1.0,1,1.8304999975953251,0,0.0
185,"SELECT COUNT(*) FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.production_year<2012 AND ci.person_id<1359374;",12438288.081910674,12500073,2.9901999951107427,0,0.0
186,"SELECT COUNT(*) FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.kind_id=7 AND mc.company_id>506;",271870.50945807237,413446,4.986200001440011,0,0.0
187,"SELECT COUNT(*) FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND ci.person_id<1878585 AND ci.role_id=8;",4924392.172426874,3041298,6.6829999996116385,0,0.0
188,"SELECT COUNT(*) FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.production_year<2011 AND mi.info_type_id=16;",2583063.5658257306,2599585,2.4264000021503307,0,0.0
189,"SELECT COUNT(*) FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id=1 AND mi.info_type_id=110 AND mk.keyword_id<8820;",1450896.1455209495,1520208,4.335900004662108,0,0.0
190,"SELECT COUNT(*) FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mk.keyword_id<7477;",129653934.65681526,133915414,1.1067000014008954,0,0.0
191,SELECT COUNT(*) FROM movie_keyword mk WHERE mk.keyword_id<4519;,1526563.0761326016,2218831,1.6734999953769147,0,0.0
192,"SELECT COUNT(*) FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.production_year>1955 AND mc.company_id>4730;",814926.6043948579,1267919,4.303300003812183,0,0.0
193,"SELECT COUNT(*) FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND mk.keyword_id>1043;",2389547.290894171,3476378,1.7659000004641712,0,0.0
194,"SELECT COUNT(*) FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.kind_id=3 AND mc.company_id=67;",544.5782421332295,429,5.4796999975224026,0,0.0
195,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND t.kind_id<4 AND t.production_year<1910 AND mi.info_type_id>73;",13311.327375195804,13130,24.95959999941988,0,0.0
196,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.kind_id<7 AND t.production_year>2011 AND mc.company_id>111186 AND mc.company_type_id=2;",112776.32668051109,69236,30.04289999807952,0,0.0
197,SELECT COUNT(*) FROM cast_info ci WHERE ci.person_id<3431631 AND ci.role_id>8;,2557506.6330228886,2575581,1.968299999134615,0,0.0
198,"SELECT COUNT(*) FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.kind_id<7 AND mk.keyword_id=6087;",2746.455992159211,4694,20.524700004898477,0,0.0
199,"SELECT COUNT(*) FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND mi_idx.info_type_id=99 AND mk.keyword_id<108021;",2473737.8159897113,3433275,5.90859999647364,0,0.0
200,"SELECT COUNT(*) FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id<7 AND mi.info_type_id>1 AND mk.keyword_id>2632;",141826088.40155983,146979016,4.470400002901442,0,0.0
201,SELECT COUNT(*) FROM cast_info ci WHERE ci.person_id<3287059 AND ci.role_id>10;,116050.62571973586,116706,1.8115999992005527,0,0.0
202,"SELECT COUNT(*) FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=1 AND t.production_year>2000 AND mi.info_type_id=2;",230869.91490136646,269383,5.833800001710188,0,0.0
203,"SELECT COUNT(*) FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.production_year<2010 AND mi.info_type_id<6;",4372829.434631281,4361932,2.482299998519011,0,0.0
204,SELECT COUNT(*) FROM movie_keyword mk WHERE mk.keyword_id>1312;,2321082.017335624,3376865,1.7951000045286492,0,0.0
205,SELECT COUNT(*) FROM movie_keyword mk WHERE mk.keyword_id>23394;,547000.4729947904,795055,1.6237000018008985,0,0.0
206,"SELECT COUNT(*) FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id<7 AND t.production_year=2008 AND ci.person_id>2318904 AND ci.role_id=5;",25395.192080639215,22432,24.30150000145659,0,0.0
207,"SELECT COUNT(*) FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.kind_id<7 AND ci.person_id<2970008;",11887609.874069305,11957367,3.8138000018079765,0,0.0
208,"SELECT COUNT(*) FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.kind_id=2 AND t.production_year<1981;",131420.30769328657,129336,4.021799999463838,0,0.0
209,"SELECT COUNT(*) FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND t.kind_id=7 AND t.production_year<2006 AND mc.company_id>1117 AND mc.company_type_id<2 AND ci.person_id<2835100;",1067711.26403031,479803,30.074700000113808,0,0.0
210,"SELECT COUNT(*) FROM title t,movie_info_idx mi_idx WHERE t.id=mi_idx.movie_id AND t.kind_id>2 AND t.production_year<1999;",106436.87005635937,258870,4.160799995588604,0,0.0
211,SELECT COUNT(*) FROM movie_companies mc WHERE mc.company_id>74824;,314467.23261306953,488154,2.166699996450916,0,0.0
212,"SELECT COUNT(*) FROM title t,movie_info_idx mi_idx WHERE t.id=mi_idx.movie_id AND t.kind_id=7 AND t.production_year>1991 AND mi_idx.info_type_id>100;",41003.14093060647,101317,5.398499997681938,0,0.0
213,"SELECT COUNT(*) FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.production_year<2012 AND mk.keyword_id=2488;",23002.38815815844,33759,4.032500000903383,0,0.0
214,"SELECT COUNT(*) FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id=1 AND t.production_year>2010 AND mi.info_type_id<3;",321557.1222602552,313480,6.1300000015762635,0,0.0
215,SELECT COUNT(*) FROM cast_info ci WHERE ci.person_id>838300;,27469292.678381436,27712580,1.5394000001833774,0,0.0
216,"SELECT COUNT(*) FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.kind_id=1 AND t.production_year<1973 AND mi.info_type_id>6;",1649775.6796671327,1674159,4.436999995959923,0,0.0
217,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.production_year<2009 AND mc.company_id>12065;",855477.7415389945,1420415,17.89680000365479,0,0.0
218,"SELECT COUNT(*) FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND ci.person_id<4006715 AND ci.role_id<2 AND mk.keyword_id<1574;",21318907.094833642,19778058,7.591000001411885,0,0.0
219,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mc.company_id>164180 AND mk.keyword_id>90308;",7461.0226322056205,21316,9.229399998730514,0,0.0
220,"SELECT COUNT(*) FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id<3 AND t.production_year<1966;",1379628.9173255006,3674270,25.41660000133561,0,0.0
221,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mc.company_id>14227 AND mc.company_type_id=1;",235588.31390443,409629,8.34000000031665,0,0.0
222,"SELECT COUNT(*) FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id=7 AND t.production_year=2006 AND mi.info_type_id<3;",31979.057329599447,32576,6.398099998477846,0,0.0
223,"SELECT COUNT(*) FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.kind_id>3 AND t.production_year>2012;",126059.62630982307,69434,3.6371999958646484,0,0.0
224,"SELECT COUNT(*) FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.kind_id<7 AND t.production_year<2010 AND mc.company_id>10673 AND mc.company_type_id<2;",254771.331424388,420042,6.90759999997681,0,0.0
225,"SELECT COUNT(*) FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.kind_id=7 AND t.production_year>2013 AND ci.person_id>1093504 AND ci.role_id>1;",14374.338639855658,773,5.808900001284201,0,0.0
226,"SELECT COUNT(*) FROM title t,cast_info ci WHERE t.id=ci.movie_id AND ci.person_id=3508682;",1.0,778,1.2900000001536682,0,0.0
227,"SELECT COUNT(*) FROM title t,movie_info_idx mi_idx WHERE t.id=mi_idx.movie_id AND t.kind_id=2 AND t.production_year<1951;",368.87476071688906,429,4.097099998034537,0,0.0
228,SELECT COUNT(*) FROM movie_keyword mk WHERE mk.keyword_id=2921;,216.03303987793797,314,2.164099998481106,0,0.0
229,"SELECT COUNT(*) FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mk.keyword_id>16398;",56993435.59323388,58986126,1.16379999963101,0,0.0
230,"SELECT COUNT(*) FROM title t,cast_info ci WHERE t.id=ci.movie_id AND ci.person_id<2334390 AND ci.role_id=1;",12608276.454067264,12670688,1.7552999997860752,0,0.0
231,"SELECT COUNT(*) FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND ci.person_id<503262 AND ci.role_id>3;",1244463.7364597418,1303666,6.540399997902568,0,0.0
232,"SELECT COUNT(*) FROM title t,movie_info_idx mi_idx WHERE t.id=mi_idx.movie_id AND t.production_year<1932 AND mi_idx.info_type_id=99;",2117.991507046764,10318,5.128499993588775,0,0.0
233,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=2 AND t.production_year>2004 AND mc.company_type_id=1 AND mi_idx.info_type_id>99;",25364.43689106764,49936,27.75629999814555,0,0.0
234,"SELECT COUNT(*) FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=3 AND t.production_year>0 AND mi.info_type_id>8;",370800.80746113264,450441,6.629299998166971,0,0.0
235,"SELECT COUNT(*) FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.kind_id=4 AND t.production_year>2011 AND ci.person_id<2814404 AND ci.role_id>10 AND mi.info_type_id=8;",404.4465790868941,155,26.1471000048914,0,0.0
236,"SELECT COUNT(*) FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND mk.keyword_id>1143;",2344818.1315897405,3411365,1.883800003270153,0,0.0
237,"SELECT COUNT(*) FROM title t,movie_info_idx mi_idx WHERE t.id=mi_idx.movie_id AND t.production_year>1926;",538884.3214569029,1357579,3.1414999975822866,0,0.0
238,"SELECT COUNT(*) FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id<7 AND t.production_year<1964;",2034947.0738449856,2771514,5.503899999894202,0,0.0
239,SELECT COUNT(*) FROM cast_info ci WHERE ci.person_id<712149 AND ci.role_id=8;,331180.5204119896,336309,1.726599999528844,0,0.0
240,"SELECT COUNT(*) FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND ci.person_id>914574 AND mi_idx.info_type_id=100;",3708382.125257382,9949305,15.95699999597855,0,0.0
241,"SELECT COUNT(*) FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id>1 AND t.production_year>2008 AND ci.person_id<1232956 AND ci.role_id>1;",689773.2695714,610917,23.10620000207564,0,0.0
242,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.kind_id>3 AND mi_idx.info_type_id=99;",150005.85953410162,369694,26.878600001509767,0,0.0
243,"SELECT COUNT(*) FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.production_year=2003 AND ci.person_id>2617999 AND ci.role_id<11;",330127.4505756947,442387,13.376699993386865,0,0.0
244,"SELECT COUNT(*) FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND t.production_year=1984;",23417.750480454724,32529,5.472699995152652,0,0.0
245,"SELECT COUNT(*) FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id<7 AND t.production_year>2012 AND mi.info_type_id>16;",197153.09392922875,288926,6.4875000025494955,0,0.0
246,"SELECT COUNT(*) FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.production_year<2012 AND mi.info_type_id=3 AND mk.keyword_id>4333;",4520996.012408356,4494302,4.737900002510287,0,0.0
247,SELECT COUNT(*) FROM movie_keyword mk WHERE mk.keyword_id>39961;,304288.72869845055,442278,1.6652999984216876,0,0.0
248,"SELECT COUNT(*) FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND mk.keyword_id>520;",6690883.307866675,9057189,3.719799999089446,0,0.0
