query_no,query,cardinality_predict,cardinality_true,latency_ms,generated_spn_calls,latency_generated_code
0,"SELECT COUNT(*) FROM orders o,lineitem l WHERE o.o_orderkey=l.l_orderkey AND l.l_discount<0.06;",3274125.9999999995,3274126,0.5507999994733837,0,0.0
149,"SELECT COUNT(*) FROM partsupp ps,part p WHERE p.p_partkey=ps.ps_partkey AND ps.ps_availqty>8475 AND p.p_size=30 AND p.p_retailprice=1117.19 AND ps.ps_suppkey<8651;",0.527221507286566,1,0.9714999996504048,0,0.0
150,"SELECT COUNT(*) FROM lineitem l,orders o WHERE o.o_orderkey=l.l_orderkey AND l.l_extendedprice<43050.0 AND l.l_suppkey=5358 AND l.l_discount=0.04 AND l.l_linenumber<4 AND l.l_quantity<14.0;",9.5574133172327,10,3.994800000327814,0,0.0
151,"SELECT COUNT(*) FROM orders o,customer c WHERE c.c_custkey=o.o_custkey;",1492928.7820055387,1500000,0.27890000001207227,0,0.0
152,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND ps.ps_availqty=281 AND ps.ps_suppkey<1233 AND p.p_size>31 AND p.p_retailprice>1323.26;",2.430613354068241,4,0.9828000002016779,0,0.0
153,"SELECT COUNT(*) FROM customer c,nation n WHERE n.n_nationkey=c.c_nationkey AND n.n_regionkey=0;",29763.999999999938,29764,1.3867999996364233,0,0.0
154,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey>4;",1.0,0,0.7760999997117324,0,0.0
155,"SELECT COUNT(*) FROM supplier s,partsupp ps WHERE s.s_suppkey=ps.ps_suppkey AND ps.ps_supplycost=382.36 AND s.s_acctbal<805.42 AND ps.ps_partkey<151891 AND ps.ps_availqty<5627 AND s.s_nationkey=15;",0.03282211294154804,0,1.096799999686482,0,0.0
156,"SELECT COUNT(*) FROM customer c,nation n WHERE n.n_nationkey=c.c_nationkey AND c.c_acctbal=-542.23 AND n.n_regionkey>3;",0.19936000000000012,0,1.487499999711872,0,0.0
157,"SELECT COUNT(*) FROM lineitem l,orders o WHERE o.o_orderkey=l.l_orderkey AND l.l_partkey>94029 AND o.o_custkey>35560 AND o.o_totalprice<92469.72 AND l.l_suppkey<1817 AND l.l_quantity=27.0;",1229.8405341880825,1120,2.1520000000236905,0,0.0
158,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey=1;",5.0,5,0.2632999994602869,0,0.0
159,"SELECT COUNT(*) FROM customer c,orders o WHERE c.c_custkey=o.o_custkey AND c.c_acctbal>8763.00 AND o.o_totalprice=139964.22;",1.0,0,2.4902999994083075,0,0.0
160,"SELECT COUNT(*) FROM customer c,nation n WHERE n.n_nationkey=c.c_nationkey;",149999.99999999994,150000,0.3037999995285645,0,0.0
161,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey>1;",15.000000000000004,15,0.25409999943803996,0,0.0
162,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND ps.ps_availqty<5502;",439976.0000000001,439976,0.48799999967741314,0,0.0
163,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND ps.ps_availqty>3207 AND p.p_retailprice>1395.45 AND ps.ps_supplycost<790.71 AND p.p_size>27;",119191.2107610897,118976,0.9518000006210059,0,0.0
164,"SELECT COUNT(*) FROM orders o,customer c WHERE c.c_custkey=o.o_custkey AND c.c_nationkey<16 AND c.c_acctbal=2098.15;",9.56315057296662,15,1.6918999999688822,0,0.0
165,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND p.p_size=48 AND p.p_retailprice<1420.36;",6825.355679999384,6948,0.7023000007393421,0,0.0
166,"SELECT COUNT(*) FROM nation n,region r WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey<0;",1.0,0,0.7851999998820247,0,0.0
167,"SELECT COUNT(*) FROM lineitem l,partsupp ps WHERE ps.ps_id=l.l_ps_id AND l.l_tax>0.02 AND l.l_suppkey>7210 AND l.l_partkey>64838 AND l.l_linenumber>3 AND l.l_quantity<32.0;",167389.75943483124,166985,7.265299999744457,0,0.0
168,"SELECT COUNT(*) FROM orders o,lineitem l WHERE o.o_orderkey=l.l_orderkey AND l.l_tax<0.05 AND l.l_suppkey<8605;",2868323.8224000284,2867712,0.5670999998983461,0,0.0
169,"SELECT COUNT(*) FROM partsupp ps,lineitem l WHERE ps.ps_id=l.l_ps_id AND l.l_suppkey<4175 AND l.l_quantity=16.0 AND l.l_extendedprice=32453.46 AND l.l_tax<0.0 AND l.l_linenumber=3;",1.0,0,5.975300000500283,0,0.0
170,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.33380000058969017,0,0.0
171,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND ps.ps_availqty<8040 AND p.p_retailprice<1845.78;",543781.0320599405,543684,0.975799999650917,0,0.0
172,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND p.p_size<5;",64836.00000000001,64836,0.3673999999591615,0,0.0
173,"SELECT COUNT(*) FROM supplier s,partsupp ps WHERE s.s_suppkey=ps.ps_suppkey AND ps.ps_partkey=45766 AND ps.ps_availqty<5148 AND s.s_acctbal=5526.06;",0.0002058986639774776,0,1.038200000039069,0,0.0
174,"SELECT COUNT(*) FROM supplier s,nation n WHERE n.n_nationkey=s.s_nationkey AND n.n_regionkey=1;",2036.0,2036,1.7502000000604312,0,0.0
175,"SELECT COUNT(*) FROM supplier s,partsupp ps WHERE s.s_suppkey=ps.ps_suppkey AND ps.ps_supplycost>466.9 AND ps.ps_availqty<9819 AND s.s_nationkey<13 AND ps.ps_partkey<125224 AND s.s_acctbal=3032.27;",26.214832701402983,0,1.1347999998179148,0,0.0
176,"SELECT COUNT(*) FROM partsupp ps,supplier s WHERE s.s_suppkey=ps.ps_suppkey AND s.s_acctbal>6168.31 AND s.s_nationkey>20;",43918.75199999516,44080,0.7404999996651895,0,0.0
177,"SELECT COUNT(*) FROM nation n,region r WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey=3;",5.000000000000001,5,0.8643000001029577,0,0.0
178,"SELECT COUNT(*) FROM customer c,nation n WHERE n.n_nationkey=c.c_nationkey AND n.n_regionkey>2;",60101.00000000004,60101,2.250800000183517,0,0.0
179,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND p.p_retailprice=1046.05 AND ps.ps_suppkey=4333;",0.004000000000000197,0,0.9159999999610591,0,0.0
180,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey=2;",5.0,5,0.8412999995925929,0,0.0
181,"SELECT COUNT(*) FROM orders o,lineitem l WHERE o.o_orderkey=l.l_orderkey AND l.l_discount<0.0 AND l.l_extendedprice>19624.2 AND l.l_linenumber<2;",1.0,0,3.068399999392568,0,0.0
182,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey<3;",14.999999999999993,15,0.2886000002035871,0,0.0
183,"SELECT COUNT(*) FROM orders o,customer c WHERE c.c_custkey=o.o_custkey AND o.o_totalprice=69449.23 AND c.c_nationkey>20;",1.0,0,2.5034999998752028,0,0.0
184,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey>1;",15.000000000000004,15,0.2916000003096997,0,0.0
185,"SELECT COUNT(*) FROM nation n,region r WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.2534000004743575,0,0.0
186,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND ps.ps_availqty=2761 AND ps.ps_suppkey>6831;",32.95610076937795,35,0.5479000001287204,0,0.0
187,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.2720000002227607,0,0.0
188,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND ps.ps_supplycost<757.3 AND p.p_size=12 AND p.p_retailprice>1323.23 AND ps.ps_suppkey<4186 AND ps.ps_availqty>8676;",455.61562680114423,445,1.1406000003262307,0,0.0
189,"SELECT COUNT(*) FROM supplier s,partsupp ps WHERE s.s_suppkey=ps.ps_suppkey AND ps.ps_supplycost=72.21 AND ps.ps_availqty<1554 AND s.s_acctbal>9900.08 AND ps.ps_partkey>149011 AND s.s_nationkey>8;",0.004063999999999552,0,1.1317999997118022,0,0.0
190,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND ps.ps_availqty=4290 AND p.p_retailprice>1270.17;",63.4625849999944,69,0.7912999999462045,0,0.0
191,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND p.p_retailprice=1430.42 AND p.p_size=7 AND ps.ps_supplycost>799.7;",0.8014950000003356,0,0.9964000000763917,0,0.0
192,"SELECT COUNT(*) FROM partsupp ps,part p WHERE p.p_partkey=ps.ps_partkey AND ps.ps_supplycost=463.91 AND ps.ps_suppkey>4864;",5.135962459511459,3,0.6862999998702435,0,0.0
193,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.2610000001368462,0,0.0
194,"SELECT COUNT(*) FROM orders o,customer c WHERE c.c_custkey=o.o_custkey;",1492928.7820055387,1500000,0.2226999995400547,0,0.0
195,"SELECT COUNT(*) FROM nation n,customer c WHERE n.n_nationkey=c.c_nationkey;",149999.99999999994,150000,0.2702000001590932,0,0.0
196,"SELECT COUNT(*) FROM customer c,orders o WHERE c.c_custkey=o.o_custkey AND o.o_totalprice>129805.66 AND c.c_nationkey>24;",1.0,0,2.4457999998048763,0,0.0
197,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND p.p_size=1 AND ps.ps_supplycost<668.32 AND ps.ps_availqty=7191 AND ps.ps_suppkey=8723 AND p.p_retailprice>1315.29;",0.013750007999998596,0,1.1053999996875064,0,0.0
198,"SELECT COUNT(*) FROM orders o,lineitem l WHERE o.o_orderkey=l.l_orderkey;",6001215.0,6001215,0.24370000028284267,0,0.0
199,"SELECT COUNT(*) FROM nation n,region r WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey>0;",20.000000000000004,20,0.2507999997760635,0,0.0
200,"SELECT COUNT(*) FROM partsupp ps,part p WHERE p.p_partkey=ps.ps_partkey AND p.p_size>36 AND p.p_retailprice>1546.61 AND ps.ps_supplycost>703.82 AND ps.ps_availqty=7174;",2.9186352781504312,5,0.9485000000495347,0,0.0
201,"SELECT COUNT(*) FROM supplier s,nation n WHERE n.n_nationkey=s.s_nationkey AND n.n_regionkey<4 AND s.s_acctbal=9823.21;",0.7980999999999997,1,1.187500000014552,0,0.0
202,"SELECT COUNT(*) FROM lineitem l,partsupp ps WHERE ps.ps_id=l.l_ps_id AND l.l_suppkey>7672 AND l.l_partkey<69803 AND l.l_extendedprice<1032.06 AND ps.ps_suppkey>4248;",419.6636102590444,779,7.126299999981711,0,0.0
203,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND p.p_size>25 AND ps.ps_supplycost<317.8 AND ps.ps_suppkey>7227 AND ps.ps_availqty>558 AND p.p_retailprice=1731.73;",1.6533763729954314,1,1.105400000597001,0,0.0
204,"SELECT COUNT(*) FROM lineitem l,orders o WHERE o.o_orderkey=l.l_orderkey AND l.l_tax<0.05 AND l.l_suppkey>2364;",2545135.157711076,2544718,0.5524999996850966,0,0.0
205,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND p.p_size>14;",573576.0000000001,573576,0.6180000000313157,0,0.0
206,"SELECT COUNT(*) FROM supplier s,partsupp ps WHERE s.s_suppkey=ps.ps_suppkey AND s.s_acctbal<3075.20 AND ps.ps_availqty=4912 AND ps.ps_partkey=85737 AND s.s_nationkey>15;",0.13325549999999134,0,0.9404000002177781,0,0.0
207,"SELECT COUNT(*) FROM nation n,region r WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.25580000055924756,0,0.0
208,"SELECT COUNT(*) FROM lineitem l,partsupp ps WHERE ps.ps_id=l.l_ps_id AND l.l_orderkey=1375524 AND l.l_discount>0.01 AND ps.ps_supplycost>21.54;",1.0,1,0.735000000531727,0,0.0
209,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND ps.ps_suppkey<8306 AND ps.ps_availqty<1388 AND p.p_size>47 AND ps.ps_supplycost>24.63;",5342.919803122018,5416,0.9411000000909553,0,0.0
210,"SELECT COUNT(*) FROM supplier s,partsupp ps WHERE s.s_suppkey=ps.ps_suppkey AND ps.ps_supplycost<887.97 AND ps.ps_partkey=77019 AND s.s_acctbal=8142.32 AND ps.ps_availqty<6772 AND s.s_nationkey<4;",0.00024074813648567342,0,0.9869999994407408,0,0.0
211,"SELECT COUNT(*) FROM lineitem l,orders o WHERE o.o_orderkey=l.l_orderkey AND o.o_totalprice>144108.78;",4151857.9999991986,4151858,0.7574999999633292,0,0.0
212,"SELECT COUNT(*) FROM orders o,lineitem l WHERE o.o_orderkey=l.l_orderkey AND o.o_custkey=117503 AND l.l_suppkey>4757 AND l.l_extendedprice=1510.56 AND l.l_partkey>47192 AND l.l_tax>0.04;",1.0,0,1.7857000002550194,0,0.0
213,"SELECT COUNT(*) FROM lineitem l,orders o WHERE o.o_orderkey=l.l_orderkey;",6001215.0,6001215,0.23800000053597614,0,0.0
214,"SELECT COUNT(*) FROM nation n,customer c WHERE n.n_nationkey=c.c_nationkey AND c.c_acctbal>4637.57;",72862.99999994857,72863,0.48409999999421416,0,0.0
215,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey;",800000.0,800000,0.28110000039305305,0,0.0
216,"SELECT COUNT(*) FROM orders o,customer c WHERE c.c_custkey=o.o_custkey AND c.c_nationkey>24 AND o.o_totalprice<119311.53 AND c.c_acctbal<8228.56;",1.0,0,2.375000000029104,0,0.0
217,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey>2;",10.000000000000004,10,0.3082000002905261,0,0.0
218,"SELECT COUNT(*) FROM lineitem l,partsupp ps WHERE ps.ps_id=l.l_ps_id AND l.l_partkey=12534 AND l.l_suppkey=7961 AND l.l_linenumber=1 AND l.l_tax=0.03;",1.0,0,6.592400000045018,0,0.0
219,"SELECT COUNT(*) FROM lineitem l,partsupp ps WHERE ps.ps_id=l.l_ps_id AND l.l_quantity<40.0 AND ps.ps_availqty<4820 AND ps.ps_supplycost>962.57;",83476.08881178111,82645,1.6448000005766517,0,0.0
220,"SELECT COUNT(*) FROM customer c,orders o WHERE c.c_custkey=o.o_custkey AND o.o_totalprice=216893.06;",1.0587854388387696,1,2.3445999995601596,0,0.0
221,"SELECT COUNT(*) FROM supplier s,nation n WHERE n.n_nationkey=s.s_nationkey AND n.n_regionkey>3 AND s.s_acctbal=2038.17;",0.20190000000000016,1,1.1270000004515168,0,0.0
222,"SELECT COUNT(*) FROM nation n,customer c WHERE n.n_nationkey=c.c_nationkey AND c.c_acctbal>5621.52;",59614.999999945016,59615,0.5907000004299334,0,0.0
223,"SELECT COUNT(*) FROM nation n,customer c WHERE n.n_nationkey=c.c_nationkey;",149999.99999999994,150000,0.2705000006244518,0,0.0
224,"SELECT COUNT(*) FROM orders o,lineitem l WHERE o.o_orderkey=l.l_orderkey AND l.l_discount<0.0 AND l.l_tax=0.08 AND o.o_custkey>85058 AND l.l_partkey>134028 AND l.l_extendedprice<3411.51;",1.0,0,1.6991000002235523,0,0.0
225,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.4693000000770553,0,0.0
226,"SELECT COUNT(*) FROM nation n,customer c WHERE n.n_nationkey=c.c_nationkey AND n.n_regionkey<1;",29763.999999999938,29764,0.38190000032045646,0,0.0
227,"SELECT COUNT(*) FROM lineitem l,partsupp ps WHERE ps.ps_id=l.l_ps_id;",6000776.911305,6001215,0.23659999988012714,0,0.0
228,"SELECT COUNT(*) FROM supplier s,partsupp ps WHERE s.s_suppkey=ps.ps_suppkey AND s.s_acctbal>7467.63 AND ps.ps_supplycost>338.75 AND ps.ps_partkey=187893 AND s.s_nationkey=4 AND ps.ps_availqty=9610;",0.009565749999998948,0,1.025399999889487,0,0.0
229,"SELECT COUNT(*) FROM orders o,customer c WHERE c.c_custkey=o.o_custkey;",1492928.7820055387,1500000,0.3088999992542085,0,0.0
230,"SELECT COUNT(*) FROM orders o,customer c WHERE c.c_custkey=o.o_custkey AND o.o_totalprice>60123.19 AND c.c_acctbal<-17.14 AND c.c_nationkey>16;",35169.62518202942,35303,2.7851000004375237,0,0.0
231,"SELECT COUNT(*) FROM supplier s,nation n WHERE n.n_nationkey=s.s_nationkey AND s.s_acctbal=3878.15 AND n.n_regionkey>2;",0.40060000000000023,0,1.2278999993213802,0,0.0
232,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND ps.ps_availqty<1901 AND ps.ps_suppkey=4159 AND ps.ps_supplycost=253.77 AND p.p_size=24 AND p.p_retailprice=1070.16;",5e-06,0,1.0234999999738648,0,0.0
233,"SELECT COUNT(*) FROM supplier s,nation n WHERE n.n_nationkey=s.s_nationkey AND s.s_nationkey>11;",5113.999999999999,5114,0.588199999583594,0,0.0
234,"SELECT COUNT(*) FROM partsupp ps,lineitem l WHERE ps.ps_id=l.l_ps_id AND ps.ps_supplycost<952.94 AND l.l_discount<0.04 AND l.l_linenumber>2 AND l.l_tax<0.06;",743707.259954717,742017,2.1800000004077447,0,0.0
235,"SELECT COUNT(*) FROM nation n,customer c WHERE n.n_nationkey=c.c_nationkey;",149999.99999999994,150000,0.30900000001565786,0,0.0
236,"SELECT COUNT(*) FROM partsupp ps,supplier s WHERE s.s_suppkey=ps.ps_suppkey AND s.s_acctbal<888.50 AND s.s_nationkey=6 AND ps.ps_availqty<4639 AND ps.ps_supplycost<779.97 AND ps.ps_partkey>45999;",1525.3948784081174,1544,1.0302999999112217,0,0.0
237,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey=2;",5.0,5,0.3499000004012487,0,0.0
238,"SELECT COUNT(*) FROM partsupp ps,part p WHERE p.p_partkey=ps.ps_partkey AND p.p_size>44 AND ps.ps_availqty<5383 AND p.p_retailprice=1682.73 AND ps.ps_suppkey>7141;",0.7317577904148618,0,1.0677999998733867,0,0.0
239,"SELECT COUNT(*) FROM customer c,nation n WHERE n.n_nationkey=c.c_nationkey AND n.n_regionkey>0;",120236.0,120236,1.3664000007338473,0,0.0
240,"SELECT COUNT(*) FROM supplier s,partsupp ps WHERE s.s_suppkey=ps.ps_suppkey AND s.s_acctbal>387.49;",699519.9999999232,699520,0.6058999997549108,0,0.0
241,"SELECT COUNT(*) FROM partsupp ps,supplier s WHERE s.s_suppkey=ps.ps_suppkey;",800000.0,800000,0.2700000004551839,0,0.0
242,"SELECT COUNT(*) FROM nation n,customer c WHERE n.n_nationkey=c.c_nationkey AND c.c_nationkey<14;",84030.0,84030,0.7107999999789172,0,0.0
243,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.325400000292575,0,0.0
244,"SELECT COUNT(*) FROM customer c,orders o WHERE c.c_custkey=o.o_custkey AND o.o_totalprice<231431.22 AND c.c_nationkey>7;",799727.0553338458,814176,2.6099000006070128,0,0.0
245,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey>0;",20.000000000000004,20,0.2737000004344736,0,0.0
246,"SELECT COUNT(*) FROM orders o,lineitem l WHERE o.o_orderkey=l.l_orderkey;",6001215.0,6001215,0.2949999998236308,0,0.0
247,"SELECT COUNT(*) FROM partsupp ps,part p WHERE p.p_partkey=ps.ps_partkey AND ps.ps_suppkey=5720 AND ps.ps_supplycost<897.36;",71.80531985220662,73,0.6720000001223525,0,0.0
248,"SELECT COUNT(*) FROM orders o,lineitem l WHERE o.o_orderkey=l.l_orderkey AND l.l_partkey>175660 AND l.l_suppkey=9166;",68.70314563881426,65,0.5644000002575922,0,0.0
249,"SELECT COUNT(*) FROM orders o,customer c WHERE c.c_custkey=o.o_custkey;",1492928.7820055387,1500000,0.2389999999650172,0,0.0
250,"SELECT COUNT(*) FROM supplier s,partsupp ps WHERE s.s_suppkey=ps.ps_suppkey AND s.s_nationkey>9 AND ps.ps_supplycost=651.41 AND s.s_acctbal<4318.64 AND ps.ps_availqty<7567 AND ps.ps_partkey<121242;",1.4309566996700995,2,1.030200000059267,0,0.0
251,"SELECT COUNT(*) FROM nation n,customer c WHERE n.n_nationkey=c.c_nationkey;",149999.99999999994,150000,0.3892999993695412,0,0.0
252,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey>3;",5.0000000000000036,5,0.27829999999084976,0,0.0
253,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND ps.ps_suppkey<7550 AND p.p_retailprice=1700.69 AND p.p_size>9;",24.715878939993694,30,0.920100000257662,0,0.0
254,"SELECT COUNT(*) FROM lineitem l,partsupp ps WHERE ps.ps_id=l.l_ps_id AND l.l_tax<0.04 AND l.l_partkey=189157 AND ps.ps_availqty>8623;",1.0,0,2.9122000005372684,0,0.0
255,"SELECT COUNT(*) FROM customer c,nation n WHERE n.n_nationkey=c.c_nationkey AND c.c_acctbal=1163.43;",1.000000000001762,1,0.5785999992440338,0,0.0
256,"SELECT COUNT(*) FROM customer c,nation n WHERE n.n_nationkey=c.c_nationkey AND c.c_acctbal>372.91 AND n.n_regionkey>0;",105240.96765325723,105266,0.7926999996925588,0,0.0
257,"SELECT COUNT(*) FROM supplier s,partsupp ps WHERE s.s_suppkey=ps.ps_suppkey AND s.s_acctbal>6820.35 AND ps.ps_availqty=1902 AND ps.ps_partkey>112274 AND ps.ps_supplycost=158.88 AND s.s_nationkey<22;",0.2561047999999719,0,1.0165000003325986,0,0.0
258,"SELECT COUNT(*) FROM supplier s,nation n WHERE n.n_nationkey=s.s_nationkey;",10000.0,10000,0.2544999997553532,0,0.0
259,"SELECT COUNT(*) FROM supplier s,nation n WHERE n.n_nationkey=s.s_nationkey AND n.n_regionkey<2 AND s.s_acctbal>3200.56;",2470.428999999726,2488,1.1303000001134933,0,0.0
260,"SELECT COUNT(*) FROM nation n,region r WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.2832000000125845,0,0.0
261,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey<3;",14.999999999999993,15,0.2652000002854038,0,0.0
262,"SELECT COUNT(*) FROM partsupp ps,part p WHERE p.p_partkey=ps.ps_partkey;",800000.0,800000,0.2809999996316037,0,0.0
263,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND ps.ps_supplycost>972.15 AND ps.ps_availqty=3486 AND p.p_retailprice=1883.92 AND ps.ps_suppkey<8393 AND p.p_size=43;",9.527166920246795e-06,0,0.9982999999920139,0,0.0
264,"SELECT COUNT(*) FROM nation n,customer c WHERE n.n_nationkey=c.c_nationkey;",149999.99999999994,150000,0.28169999950478086,0,0.0
265,"SELECT COUNT(*) FROM orders o,lineitem l WHERE o.o_orderkey=l.l_orderkey AND l.l_discount=0.08 AND o.o_custkey=97940 AND l.l_tax>0.04;",1.614434939038654,2,0.6318999994618935,0,0.0
266,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey;",800000.0,800000,0.2843000002030749,0,0.0
267,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.24570000005041948,0,0.0
268,"SELECT COUNT(*) FROM partsupp ps,supplier s WHERE s.s_suppkey=ps.ps_suppkey;",800000.0,800000,0.26789999992615776,0,0.0
269,"SELECT COUNT(*) FROM partsupp ps,part p WHERE p.p_partkey=ps.ps_partkey AND ps.ps_suppkey=9511 AND ps.ps_availqty>3315 AND p.p_size=30;",1.105113723318046,4,0.8696999993844656,0,0.0
270,"SELECT COUNT(*) FROM customer c,nation n WHERE n.n_nationkey=c.c_nationkey AND c.c_acctbal<4422.22;",74273.99999995517,74274,0.46999999995023245,0,0.0
271,"SELECT COUNT(*) FROM supplier s,partsupp ps WHERE s.s_suppkey=ps.ps_suppkey AND ps.ps_availqty>809 AND s.s_nationkey=9 AND s.s_acctbal<8800.91 AND ps.ps_supplycost=967.26 AND ps.ps_partkey<102898;",0.10682707701128885,0,1.0167000000365078,0,0.0
272,"SELECT COUNT(*) FROM orders o,customer c WHERE c.c_custkey=o.o_custkey AND o.o_totalprice>33901.66 AND c.c_acctbal=-61.97;",35.639180775784396,29,2.3477000004277215,0,0.0
273,"SELECT COUNT(*) FROM lineitem l,orders o WHERE o.o_orderkey=l.l_orderkey AND l.l_discount=0.07 AND o.o_custkey=90724;",7.462866833833123,8,0.5156999995961087,0,0.0
274,"SELECT COUNT(*) FROM supplier s,nation n WHERE n.n_nationkey=s.s_nationkey AND s.s_acctbal>5533.77;",4070.999999999552,4071,0.42639999992388766,0,0.0
275,"SELECT COUNT(*) FROM lineitem l,orders o WHERE o.o_orderkey=l.l_orderkey AND l.l_tax=0.06 AND l.l_quantity>47.0 AND l.l_linenumber<2;",9998.466008586996,10019,2.8904999999213032,0,0.0
276,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND p.p_retailprice>1389.42 AND ps.ps_supplycost<559.79 AND p.p_size>26 AND ps.ps_availqty>4914;",66458.83773287987,66366,0.9619000002203393,0,0.0
